Time_Step point-gw-e point-pressure-a point-vel-b point-vel-c gw-hemolysis point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
1840 0.01278150081634521 -28904.5234375 4.57961893081665 5.263453483581543 6.404139749513693e-08 4.456288814544678 4.456288814544678 582.4136962890625 0.008826155215501785 0.0109708234667778 7.305966272241893e-08 1.43939821336204e-09 -11432.37109375 -11276.9921875 -28792.29448516945 0.1841346174478531 2418.41796875 2418.41796875 1.462966849885561e-07 1456.140014648438 2969.179443359375 9.243283093802626 -1477.78271484375 -9821.16015625
1850 0.01279667019844055 -29002.662109375 4.632904529571533 4.86497688293457 6.437666006734824e-08 4.995741367340088 4.995741367340088 581.5016479492188 0.009726151823997498 0.0109736155718565 -4.197929553209634e-07 1.446857407761836e-09 -11689.5576171875 -11322.0166015625 -28891.73978894871 0.1841454654932022 3295.182373046875 3295.182373046875 1.45695366882137e-07 2782.62109375 2817.018310546875 9.533528323452481 -1196.15673828125 -9310.341796875
1860 0.01312883570790291 -28869.73828125 5.029764652252197 4.816756725311279 6.470965884312335e-08 5.232389450073242 5.232389450073242 580.5550537109375 0.007840837351977825 0.008834583684802055 -4.803379138884623e-09 1.454315127262867e-09 -11322.6748046875 -11524.91796875 -28760.62553362675 0.1841450184583664 2876.093994140625 2876.093994140625 1.450242450573569e-07 2671.13818359375 2187.44384765625 9.509619046973125 -798.0223999023438 -8786.333984375
1870 0.01421471312642097 -28636.728515625 5.159602642059326 5.192975997924805 6.504347918327742e-08 4.739020347595215 4.739020347595215 579.5821533203125 0.008744542486965656 0.009386647492647171 2.132229966200772e-08 1.461776297604417e-09 -10950.892578125 -11822.826171875 -28527.43695724516 0.1841329783201218 2705.10595703125 2705.10595703125 1.442984114419232e-07 2022.549438476562 941.0371704101562 9.406443241086077 -746.6671142578125 -8469.845703125
1880 0.01631675660610199 -28409.431640625 4.838030815124512 4.695183277130127 6.537627285972453e-08 4.576820373535156 4.576820373535156 578.6621704101562 0.01024816930294037 0.0104199880734086 4.663925429124194e-07 1.469237525853059e-09 -10703.50390625 -10870.87890625 -28295.09754294069 0.1841117590665817 3233.810546875 3233.810546875 1.435352459111527e-07 3028.073486328125 1764.3896484375 9.223660262117798 -743.1499633789062 -8105.365234375
1890 0.01272455602884293 -28116.80078125 4.552548408508301 4.841695308685303 6.571103868073739e-08 4.434840202331543 4.434840202331543 577.7902221679688 0.01979884132742882 0.00872368086129427 2.435502536451972e-08 1.476704567941872e-09 -10627.26171875 -10171.2578125 -28005.46145656922 0.1840802282094955 1751.094116210938 1751.094116210938 1.427539046972015e-07 2724.240478515625 3057.955322265625 8.965352348150676 -760.595947265625 -8085.564453125
1900 0.01146286819130182 -28069.00390625 4.794386863708496 4.69838285446167 6.604525913837982e-08 4.066825389862061 4.066825389862061 577.0015869140625 0.01725997030735016 0.006942484527826309 -2.877996016711903e-07 1.484174257503806e-09 -10424.6162109375 -10293.9638671875 -27955.56615132013 0.1840383559465408 3080.8251953125 3080.8251953125 1.419733877128238e-07 3274.321533203125 2539.4775390625 8.873415934729532 -767.2532958984375 -8185.14794921875
1910 0.0137485982850194 -27996.66015625 5.065154552459717 4.785117626190186 6.637590623280526e-08 4.462034702301025 4.462034702301025 576.2283935546875 0.0118645066395402 0.009046728722751141 7.530585031181869e-07 1.491641769615597e-09 -10268.685546875 -10177.048828125 -27887.85853512634 0.1839926391839981 4429.92626953125 4429.92626953125 1.412135333112019e-07 3520.283203125 1421.438232421875 8.807724488184789 -920.0106811523438 -7500.89892578125
1920 0.01394478231668472 -27990.12890625 5.158704280853271 4.762148380279541 6.67117796648195e-08 5.258386611938477 5.258386611938477 575.4749145507812 0.02036308869719505 0.009270179085433483 -3.140294374884278e-07 1.499120157784714e-09 -10292.39453125 -10177.6748046875 -27879.28360302455 0.1839461028575897 2395.560791015625 2395.560791015625 1.404932277182525e-07 1917.686767578125 1529.795166015625 8.708911889592848 -1049.380493164062 -7816.74609375
1930 0.009650668129324913 -28233.265625 4.85523509979248 4.754608154296875 6.704485769732976e-08 4.835033416748047 4.835033416748047 574.7316284179688 0.02466889284551144 0.01169309671968222 -2.960477928290461e-07 1.506596756816826e-09 -10654.544921875 -10570.3828125 -28122.94901837586 0.1838879138231277 4612.115234375 4612.115234375 1.39827861289632e-07 1175.848266601562 1812.508422851562 8.884115544387312 -1177.001342773438 -7707.60888671875
1940 0.008663345128297806 -28261.06640625 4.776074409484863 4.729872703552246 6.737825595356298e-08 4.363864421844482 4.363864421844482 574.0724487304688 0.0182945542037487 0.01281535997986794 -3.650497560903077e-07 1.514075894996776e-09 -10848.1142578125 -10738.404296875 -28150.17026454832 0.1838178634643555 2058.762939453125 2058.762939453125 1.392337907191177e-07 1192.955932617188 1470.234741210938 8.737127718392028 -1202.976806640625 -7465.1826171875
1950 0.01142650842666626 -28141.720703125 4.775178909301758 4.645885467529297 6.770817981415791e-08 4.652041912078857 4.652041912078857 573.498046875 0.02263588830828667 0.01039697788655758 8.248476092570511e-07 1.52155321261584e-09 -10614.4775390625 -10721.998046875 -28029.82764705158 0.1837478876113892 2835.84619140625 2835.84619140625 1.387279269238206e-07 780.0654296875 2466.720947265625 8.551867985867165 -1333.94384765625 -7488.84521484375
1960 0.009471714496612549 -27491.55859375 5.423454761505127 4.719710350036621 6.804066123850626e-08 4.56097936630249 4.56097936630249 573.0130615234375 0.0489313080906868 0.01151958666741848 9.543796693142759e-07 1.52903786158443e-09 -10021.49609375 -10151.5224609375 -27379.10048179366 0.1836835741996765 5319.9033203125 5319.9033203125 1.383237417940109e-07 1394.901245117188 4188.1484375 8.448587715912764 -1709.301635742188 -7261.67236328125
1970 0.008468573912978172 -26738.85546875 5.982297420501709 5.022272109985352 6.837317346088539e-08 4.050127029418945 4.050127029418945 572.6555786132812 0.03825567290186882 0.01880674436688423 1.018123033165452e-06 1.53652591798239e-09 -9994.0771484375 -9473.330078125 -26625.68626167258 0.1836261749267578 3260.544921875 3260.544921875 1.380343093160263e-07 2119.588623046875 1473.28564453125 8.365628121269706 -1935.49462890625 -6252.4853515625
1980 0.01021006517112255 -26063.48828125 5.36619234085083 4.913470268249512 6.870808393516341e-08 4.356354713439941 4.356354713439941 572.4810791015625 0.02837363630533218 0.01309877168387175 1.653863874948036e-07 1.544019992148504e-09 -9200.4482421875 -8878.6171875 -25953.22998389278 0.1835765093564987 2711.72509765625 2711.72509765625 1.378724334699655e-07 2086.679443359375 3651.064697265625 8.342152315180384 -2024.364013671875 -5738.869140625
1990 0.008987564593553543 -25288.9453125 4.44479513168335 4.546272754669189 6.903892085384554e-08 4.243820190429688 4.243820190429688 572.4671630859375 0.002566917566582561 0.01325423922389746 7.98314629318897e-07 1.551510956320839e-09 -9347.05078125 -8322.099609375 -25178.85913540818 0.1835362017154694 3936.66748046875 3936.66748046875 1.378406864205317e-07 4073.253173828125 1883.727783203125 8.268624643665964 -2008.568359375 -5265.33203125
2000 0.007961818017065525 -24591.037109375 4.029095649719238 4.411733627319336 6.937153388375838e-08 3.84452486038208 3.84452486038208 572.5673828125 0.0005027304869145155 0.01241273991763592 6.900357549660674e-07 1.559008195609002e-09 -8738.0595703125 -7656.1396484375 -24478.22877460702 0.1835061609745026 3325.427734375 3325.427734375 1.379345349050709e-07 2160.630126953125 2455.711181640625 8.258612713200415 -1626.075317382812 -4540.1640625
2010 0.01064502727240324 -24701.84765625 4.373363018035889 4.469391822814941 6.970569695665905e-08 3.983078002929688 3.983078002929688 572.7612915039062 0.008597369305789471 0.01340359449386597 -1.624676045988704e-07 1.566511832856726e-09 -8650.0791015625 -7517.5166015625 -24589.35723143557 0.1834867298603058 2824.41748046875 2824.41748046875 1.381422976010072e-07 2150.849609375 3478.131103515625 8.230473890181887 -1684.52197265625 -4628.8994140625
2020 0.01427552290260792 -24629.26171875 4.773981094360352 5.003510475158691 7.003711029164535e-08 3.97606897354126 3.97606897354126 573.0550537109375 0.01752398163080215 0.01318996679037809 6.775035363976167e-08 1.574014114670463e-09 -7635.3134765625 -6933.703125 -24518.29413420565 0.1834798604249954 3734.7607421875 3734.7607421875 1.384461540965276e-07 2741.55419921875 4994.0625 8.273872191997592 -1826.637939453125 -4589.849609375
2030 0.01340495888143778 -24458.15625 5.693452835083008 4.629977226257324 7.036850868773942e-08 3.545592308044434 3.545592308044434 573.4717407226562 0.01252633146941662 0.01659119501709938 3.266052148662157e-07 1.581519143000264e-09 -8087.5234375 -6850.0224609375 -24348.55520620404 0.1834871768951416 4333.998046875 4333.998046875 1.388295061133249e-07 4789.0625 7096.078125 8.322885451878502 -1796.92626953125 -4690.87060546875
2040 0.01251008175313473 -24318.923828125 5.563722610473633 5.206649303436279 7.070123099837522e-08 3.433370590209961 3.433370590209961 573.9337158203125 0.01638155058026314 0.02109217271208763 3.636030512094157e-08 1.589029592392707e-09 -9464.3603515625 -6933.4599609375 -24210.06739702832 0.1835093349218369 2586.28125 2586.28125 1.392725863524902e-07 3544.0458984375 3871.6494140625 8.256575047572522 -1834.197998046875 -4744.96435546875
2050 0.01217104867100716 -24002.109375 4.882494926452637 6.065893173217773 7.103472145062237e-08 3.883889675140381 3.883889675140381 574.374755859375 0.01425773371011019 0.02155355364084244 -6.018820641884304e-07 1.596544787910669e-09 -8298.056640625 -7279.1484375 -23891.73377813628 0.1835406571626663 2014.180541992188 2014.180541992188 1.397467599417723e-07 3953.75244140625 5822.443359375 8.391033666181997 -1826.046264648438 -4382.7099609375
2060 0.008336967788636684 -23731.58203125 4.150744915008545 6.489108085632324 7.136479109705241e-08 3.957973480224609 3.957973480224609 574.7716674804688 0.009144767187535763 0.02353152073919773 -6.099788377178506e-08 1.604058449879122e-09 -7728.8671875 -7957.5849609375 -23623.40544097734 0.1835877746343613 1708.090576171875 1708.090576171875 1.40222851996441e-07 6630.62646484375 3575.884765625 8.490527735137675 -1789.330444335938 -4364.77734375
2070 0.008377335965633392 -23438.62890625 3.754440069198608 5.929944038391113 7.16960799746535e-08 3.351096868515015 3.351096868515015 575.104736328125 0.01502444036304951 0.02075877413153648 -1.172262893006648e-08 1.61157803885296e-09 -7443.306640625 -7188.6962890625 -23328.67734941117 0.1836552172899246 2253.83349609375 2253.83349609375 1.406735492537337e-07 4682.64111328125 1410.45703125 8.506744785716176 -1749.25 -4403.4853515625
2080 0.009193443693220615 -23192.9453125 4.149559020996094 6.582781314849854 7.202681010245245e-08 3.294918298721313 3.294918298721313 575.3385009765625 0.009292189963161945 0.01842863857746124 2.351047982962484e-07 1.619100171909362e-09 -6710.38427734375 -6542.51171875 -23082.38603317525 0.1837377697229385 2256.662841796875 2256.662841796875 1.410725758432818e-07 5064.52490234375 2905.15380859375 8.492554839645903 -2140.83935546875 -4360.97314453125
2090 0.00875606294721365 -22970.328125 4.991158485412598 5.397218704223633 7.236044210153362e-08 3.649580001831055 3.649580001831055 575.517333984375 0.01158915553241968 0.01584723219275475 -5.705651057452688e-07 1.62662985911156e-09 -6329.0615234375 -5675.486328125 -22858.2554803448 0.1838371157646179 1651.237548828125 1651.237548828125 1.413999655142106e-07 7471.484375 2869.3037109375 8.428765546653235 -1820.8798828125 -4236.03759765625
2100 0.007612981833517551 -22888.15625 4.910488128662109 5.304644107818604 7.268890797553009e-08 3.503115653991699 3.503115653991699 575.55126953125 0.007490301970392466 0.01827668026089668 4.351288975662504e-07 1.634155229607385e-09 -6403.0458984375 -6085.2685546875 -22780.82998573104 0.1839454472064972 1524.19384765625 1524.19384765625 1.416372867879545e-07 3840.592041015625 2814.5361328125 8.35152915274438 -905.564208984375 -4194.6123046875
2110 0.008655505254864693 -22893.921875 5.334917068481445 5.55930757522583 7.302117336616073e-08 3.269225597381592 3.269225597381592 575.4091186523438 0.01352581009268761 0.0179779976606369 -6.931781057484265e-08 1.641691375431035e-09 -6711.9453125 -6420.6083984375 -22782.14766277548 0.1840604692697525 977.5439453125 977.5439453125 1.417702577555247e-07 2747.7021484375 3137.16552734375 8.485028924475158 -1069.19189453125 -4105.0703125
2120 0.0166119784116745 -23046.23046875 5.148858070373535 4.885160446166992 7.335322220609861e-08 3.520151615142822 3.520151615142822 575.10498046875 0.01343996170908213 0.01344801671802998 -5.700130902841494e-07 1.649231356416485e-09 -6543.5068359375 -6035.435546875 -22938.2129134433 0.1841799765825272 2196.650390625 2196.650390625 1.417915314050333e-07 3084.0693359375 2838.516845703125 8.717278853956897 -1282.8251953125 -3928.58544921875
2130 0.01647486910223961 -23273.4453125 4.816756248474121 4.728725433349609 7.368322432338795e-08 4.099789619445801 4.099789619445801 574.6766967773438 0.01230750046670437 0.01098586153239012 -3.516087675042856e-07 1.656772171006068e-09 -6212.17724609375 -5722.0927734375 -23161.22362850266 0.1843048930168152 2660.88330078125 2660.88330078125 1.41701931966054e-07 3456.970703125 2942.0966796875 8.75427132648926 -1370.99755859375 -3900.3046875
2140 0.01328855007886887 -23250.83203125 4.636265754699707 5.274353504180908 7.401396782383535e-08 4.681771278381348 4.681771278381348 574.1643676757812 0.01638418808579445 0.01566521264612675 -3.681884613027098e-07 1.664317652425296e-09 -6003.849609375 -5784.56494140625 -23138.96776233944 0.1844330728054047 2726.78369140625 2726.78369140625 1.415100570056893e-07 2752.279541015625 2032.72998046875 8.846869084259627 -1375.828979492188 -3822.685546875
2150 0.01232166588306427 -23497.958984375 4.612644195556641 5.464216709136963 7.434567890587451e-08 4.581341743469238 4.581341743469238 573.5623168945312 0.01402256824076176 0.01455828920006752 -8.366311375976321e-07 1.671868955765879e-09 -6265.65087890625 -6201.96240234375 -23387.31831792584 0.1845588386058807 2768.2646484375 2768.2646484375 1.412292505165169e-07 1816.686157226562 2450.942138671875 8.701960607822864 -1483.704833984375 -3836.525146484375
2160 0.01203923672437668 -23955.873046875 4.264576435089111 5.355939865112305 7.467610774413237e-08 4.128302574157715 4.128302574157715 572.850830078125 0.0121674332767725 0.01423322968184948 -9.37296197892068e-07 1.679423220722399e-09 -6888.98388671875 -6547.0546875 -23845.66717303375 0.1846808046102524 3145.905517578125 3145.905517578125 1.408780860856496e-07 1471.854858398438 2831.21923828125 8.664032941568836 -1423.74755859375 -4057.22314453125
2170 0.01588563248515129 -24540.85546875 4.158065319061279 4.9731764793396 7.500463434745856e-08 4.29301929473877 4.29301929473877 572.1016235351562 0.01403010729700327 0.0129167465493083 -4.095278836810379e-07 1.686979443101971e-09 -7563.345703125 -7059.7998046875 -24426.92299177388 0.1848038882017136 2989.5576171875 2989.5576171875 1.404814327088388e-07 1898.205200195312 1896.400512695312 8.4087203675039 -1517.54736328125 -4479.7041015625
2180 0.02404452674090862 -24999.5 4.355089664459229 4.789588451385498 7.533606379556549e-08 5.049635887145996 5.049635887145996 571.3026123046875 0.01243821997195482 0.01329328678548336 -9.03067005522673e-07 1.694544528769932e-09 -7878.8583984375 -7553.7744140625 -24888.06548286615 0.1849325150251389 2223.81396484375 2223.81396484375 1.400630225134591e-07 2429.220458984375 1550.2080078125 8.580310193162349 -1616.90185546875 -5395.0087890625
2190 0.02421928942203522 -25109.072265625 4.40576171875 4.712079524993896 7.56636245158496e-08 5.296062469482422 5.296062469482422 570.4901123046875 0.01173576712608337 0.01326686888933182 -3.46664933703611e-08 1.702108072057497e-09 -8127.54931640625 -7771.7265625 -24997.37943221007 0.1850634813308716 1895.336181640625 1895.336181640625 1.396452518065416e-07 1834.559326171875 1298.754150390625 8.382574316580955 -1477.320190429688 -6465.330078125
2200 0.02018296718597412 -25305.27734375 4.652854442596436 5.13627815246582 7.59948554354665e-08 4.866389274597168 4.866389274597168 569.6720581054688 0.014039546251297 0.01108816172927618 -5.270095936038555e-07 1.709682430860706e-09 -8188.02685546875 -7856.36474609375 -25193.12819015383 0.185194119811058 2834.65966796875 2834.65966796875 1.392490531770818e-07 1977.9853515625 1493.468627929688 8.478749659412626 -1427.138916015625 -6306.4921875
