Time_Step point-gw-e point-gw-d point-pressure-a point-vel-b point-vel-c point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
1960 0.04047784954309464 0.04047784954309464 -24361.82421875 4.631693840026855 5.455848693847656 4.190321922302246 4.190321922302246 569.1464233398438 0.0562160350382328 0.04653081297874451 1.01244526849037e-06 5.156608180142061e-09 -7685.20166015625 -7598.30224609375 -25200.37719685158 0.1795262396335602 1637.2216796875 1637.2216796875 1.440390917650802e-07 3020.611083984375 2863.778076171875 8.427638778667781 -1447.085815429688 -5288.5087890625
1970 0.05166257172822952 0.05166257172822952 -24489.1640625 4.016577243804932 6.14035701751709 4.507290840148926 4.507290840148926 569.0894775390625 0.04930382594466209 0.03977209702134132 -9.210649998675491e-07 5.181455205134454e-09 -7382.71826171875 -7877.0634765625 -24253.13183037554 0.1794407069683075 668.3065185546875 668.3065185546875 1.439855736862228e-07 3049.0595703125 1739.974731445312 8.088038496446316 -1353.489013671875 -5414.01171875
1980 0.0564458817243576 0.0564458817243576 -24757.732421875 4.520142555236816 5.245996475219727 4.146837711334229 4.146837711334229 568.7406616210938 0.06060240045189857 0.04747585207223892 1.055830153161297e-06 5.20651173577516e-09 -7502.8193359375 -7694.75634765625 -24380.26682528445 0.1795131117105484 1497.68994140625 1497.68994140625 1.438353791627378e-07 1373.910034179688 1995.85107421875 8.297870297381982 -1481.2099609375 -5531.310546875
1990 0.05492804199457169 0.05492804199457169 -25342.6171875 5.153501987457275 4.727184772491455 4.172959327697754 4.172959327697754 568.2967529296875 0.058880265802145 0.05259060859680176 -7.724591517335733e-07 5.2318725102565e-09 -7992.80712890625 -7859.41796875 -24647.03826748793 0.1797441840171814 1629.54833984375 1629.54833984375 1.43488776416234e-07 4645.7373046875 3564.201904296875 8.309497510627752 -1751.920532226562 -5485.7529296875
2000 0.0514373853802681 0.0514373853802681 -26836.845703125 5.594150066375732 4.459163188934326 4.21123218536377 4.21123218536377 567.96044921875 0.0511784590780735 0.05304830521345139 -9.019604151477845e-07 5.257469279611026e-09 -10052.6494140625 -9224.951171875 -25231.35086666543 0.1801009774208069 3486.0859375 3486.0859375 1.429388305496104e-07 1920.748779296875 1410.498657226562 8.46159540275629 -2042.23828125 -7078.8251953125
2010 0.0513734482228756 0.0513734482228756 -26100.08984375 5.091404438018799 5.084199905395508 4.511751174926758 4.511751174926758 567.4302368164062 0.05035587772727013 0.06130087748169899 8.903435917903546e-07 5.283305036806045e-09 -9027.3779296875 -8661.525390625 -26728.70259484439 0.1805790513753891 1250.66552734375 1250.66552734375 1.421936133283452e-07 1523.693603515625 2726.171630859375 8.809932376520038 -2163.32568359375 -6271.41357421875
2020 0.05979003757238388 0.05979003757238388 -26394.919921875 5.223194122314453 5.308395385742188 5.184800148010254 5.184800148010254 566.3954467773438 0.05073381960391998 0.05695440620183945 -1.230761637209532e-06 5.3094396481252e-09 -9407.1552734375 -9277.8798828125 -25989.43745123858 0.1810918599367142 2907.740234375 2907.740234375 1.412982300053045e-07 1204.373779296875 2771.035400390625 8.516038018034591 -2113.646728515625 -6444.9755859375
2030 0.05576349794864655 0.05576349794864655 -27201.5078125 4.882795810699463 5.40110969543457 4.37771463394165 4.37771463394165 565.3948364257812 0.05743611976504326 0.0483388677239418 -8.999071432619354e-07 5.335808480060142e-09 -10226.1484375 -10110.1005859375 -26283.56589658401 0.1815584301948547 1795.62841796875 1795.62841796875 1.404117142556061e-07 2457.516357421875 1670.060302734375 8.322714220365876 -1617.00146484375 -7450.10986328125
2040 0.05717652663588524 0.05717652663588524 -26451.595703125 3.91664719581604 4.512760639190674 4.258405685424805 4.258405685424805 564.521728515625 0.06318457424640656 0.04866348952054977 1.030727401776788e-06 5.362433532488162e-09 -10799.0869140625 -10506.1220703125 -27089.06591177225 0.1819275468587875 1490.20263671875 1490.20263671875 1.397510516198963e-07 1765.079956054688 2546.8427734375 8.184303643745855 -1630.08154296875 -6608.8134765625
2050 0.05676072835922241 0.05676072835922241 -26372.30078125 5.039480686187744 5.875426769256592 4.817338943481445 4.817338943481445 563.7158813476562 0.05752602219581604 0.04865111783146858 -9.192533618682108e-07 5.389381627322832e-09 -9791.1396484375 -9524.6328125 -26339.58790926529 0.1821634471416473 1549.060302734375 1549.060302734375 1.39351783445818e-07 2944.26025390625 5274.43408203125 8.426855579396806 -1497.491821289062 -6556.55908203125
2060 0.05679713189601898 0.05679713189601898 -25994.33203125 4.17505407333374 5.889221668243408 4.528070449829102 4.528070449829102 563.1641235351562 0.07066140323877335 0.0610504150390625 1.07807215890543e-06 5.416593448146285e-09 -11161.2509765625 -9047.9296875 -26259.73773914555 0.1821894347667694 2876.4443359375 2876.4443359375 1.391456123656098e-07 2991.41943359375 3143.62158203125 8.80993824799652 -1326.608276367188 -6565.0029296875
2070 0.05511185899376869 0.05511185899376869 -24656.697265625 5.344982147216797 5.166791915893555 4.356512069702148 4.356512069702148 562.45703125 0.06003288552165031 0.04924246296286583 1.444593248113579e-06 5.444157289038255e-09 -8265.7734375 -7686.66015625 -25888.51317255811 0.18206886947155 1320.5986328125 1320.5986328125 1.389872892332278e-07 3975.04345703125 3968.994140625 8.339678840291629 -1441.622436523438 -6032.736328125
2080 0.0455731563270092 0.0455731563270092 -24057.609375 5.158398628234863 5.516308307647705 4.739948272705078 4.739948272705078 561.5075073242188 0.0576484315097332 0.04556014388799667 -1.041587294518809e-06 5.472112862715305e-09 -7365.39892578125 -7574.2294921875 -24546.15418990699 0.1818998008966446 1590.2705078125 1590.2705078125 1.386186454510607e-07 2394.8974609375 1730.808837890625 8.635720798706787 -1752.344848632812 -5294.8740234375
2090 0.04987438768148422 0.04987438768148422 -24464.05078125 4.568017482757568 4.536998748779297 3.851805925369263 3.851805925369263 560.0370483398438 0.05326414108276367 0.05781522020697594 8.415776725084756e-07 5.500397874682162e-09 -7622.26318359375 -7355.8759765625 -23945.98022489191 0.1817473620176315 2818.8271484375 2818.8271484375 1.3790888431231e-07 5276.82568359375 3852.943115234375 9.05303336599742 -1832.849975585938 -4961.7705078125
2100 0.04868318140506744 0.04868318140506744 -25318.205078125 4.199038028717041 5.902586936950684 4.010373592376709 4.010373592376709 557.960205078125 0.05663768202066422 0.06640675663948059 -7.500576323926644e-07 5.529127273014096e-09 -8198.013671875 -8436.828125 -24352.8865905782 0.1816478818655014 1834.795654296875 1834.795654296875 1.369355970837205e-07 2759.875732421875 2176.57861328125 8.715974351713461 -1808.90234375 -6265.181640625
2110 0.05372395738959312 0.05372395738959312 -26990.40234375 4.665870189666748 4.838032722473145 4.464225769042969 4.464225769042969 555.8761596679688 0.0619809664785862 0.05876403301954269 -1.295118866914691e-06 5.558267999472235e-09 -9796.3271484375 -9421.138671875 -25208.55884024313 0.1816028207540512 2149.89599609375 2149.89599609375 1.360111667736419e-07 2011.986083984375 1552.057861328125 9.050939547611998 -1539.013671875 -7390.85107421875
2120 0.04559818655252457 0.04559818655252457 -27161.67578125 4.896945953369141 4.305590152740479 4.09074592590332 4.09074592590332 554.3970336914062 0.06826320290565491 0.05488738045096397 4.807010252280697e-07 5.587812331536143e-09 -9902.205078125 -9845.9501953125 -26882.48469967226 0.1816142648458481 2945.214599609375 2945.214599609375 1.355111862721969e-07 1383.496704101562 1679.374145507812 8.730329455245775 -1970.212036132812 -7092.08154296875
2130 0.0579875111579895 0.0579875111579895 -26541.4609375 4.853543281555176 5.251785278320312 4.598410129547119 4.598410129547119 553.9330444335938 0.06500902771949768 0.05800885707139969 6.444483784187605e-07 5.617805126214225e-09 -9003.642578125 -9188.548828125 -27052.26567495889 0.1816982477903366 3152.29296875 3152.29296875 1.356810770403172e-07 2626.8330078125 2479.985595703125 8.405349998394181 -1904.737548828125 -6400.7392578125
2140 0.06253094971179962 0.06253094971179962 -27499.42578125 5.071122169494629 4.923192024230957 4.45598840713501 4.45598840713501 554.4800415039062 0.05952168256044388 0.06373719871044159 -9.056021612885434e-07 5.648242250621945e-09 -10032.30078125 -10117.1171875 -26428.12064596511 0.1818822026252747 917.1398315429688 917.1398315429688 1.364099802003693e-07 2083.844482421875 1841.797973632812 8.397664010908121 -1432.848999023438 -7685.48291015625
2150 0.07836019992828369 0.07836019992828369 -27378.455078125 5.297088146209717 5.445102691650391 4.633265972137451 4.633265972137451 555.4613037109375 0.06426271796226501 0.06406415998935699 6.088866619721744e-07 5.679045567554583e-09 -9922.96484375 -10451.4423828125 -27387.71196484319 0.1821735501289368 1417.7978515625 1417.7978515625 1.374143749899304e-07 3750.65380859375 1520.194213867188 8.338064448246222 -1774.478515625 -7401.6552734375
2160 0.05229843780398369 0.05229843780398369 -27318.2421875 3.925964832305908 4.53541898727417 4.073540687561035 4.073540687561035 556.3479614257812 0.01620744727551937 0.05961678177118301 4.973538627675578e-07 5.710256630936602e-09 -11952.4228515625 -10900.287109375 -27268.59477572601 0.1825501173734665 1495.351928710938 1495.351928710938 1.38390149118095e-07 3617.45458984375 2587.627685546875 8.370637128696503 -1447.497192382812 -7703.6923828125
2170 0.05267884582281113 0.05267884582281113 -26433.30078125 5.693124294281006 4.649109840393066 4.060463905334473 4.060463905334473 556.790771484375 0.04586547240614891 0.06113013252615929 1.134724925154484e-06 5.741821906956145e-09 -10486.4501953125 -9684.125 -27206.59143997901 0.182965099811554 934.9404296875 934.9404296875 1.39118810693617e-07 2204.827392578125 5297.025390625 8.399635599916607 -1264.90771484375 -6465.5654296875
2180 0.06279438734054565 0.06279438734054565 -25537.330078125 5.554416656494141 4.607238292694092 4.126058101654053 4.126058101654053 556.552734375 0.05542019754648209 0.05926035717129707 5.130250093840494e-07 5.773731175243338e-09 -9289.7802734375 -8144.060546875 -26321.47461703978 0.1833571344614029 971.2265625 971.2265625 1.394293178691441e-07 2020.137939453125 3329.40380859375 8.584692380298106 -1439.663452148438 -5871.9345703125
2190 0.05699405074119568 0.05699405074119568 -25341.982421875 4.859982013702393 5.326825141906738 4.519944190979004 4.519944190979004 555.7965698242188 0.0621526911854744 0.04408006370067596 4.873517972098229e-07 5.805932904026162e-09 -8392.46484375 -8152.732421875 -25424.66847898877 0.1836956143379211 976.7084350585938 976.7084350585938 1.392527195775983e-07 2823.3466796875 3033.361572265625 8.452820348332025 -1581.169555664062 -6674.2177734375
2200 0.05773317813873291 0.05773317813873291 -24657.01171875 5.33049201965332 5.056705474853516 4.691396236419678 4.691396236419678 554.5172729492188 0.05622804164886475 0.05777621641755104 -2.223314850904878e-07 5.838391494630377e-09 -7641.171875 -7566.232421875 -25230.83502417191 0.1839664876461029 981.0301513671875 981.0301513671875 1.386061256880566e-07 1760.51171875 2275.32275390625 8.647376303645615 -1788.13818359375 -5459.2392578125
2210 0.06978347897529602 0.06978347897529602 -25307.595703125 5.301913261413574 5.265072345733643 4.286360740661621 4.286360740661621 552.9402465820312 0.06564599275588989 0.05222813785076141 -5.7695618427972e-07 5.871081019128637e-09 -8930.2529296875 -8005.212890625 -24542.71361967205 0.1842047721147537 1470.9091796875 1470.9091796875 1.376364053840007e-07 1419.41162109375 1967.600463867188 8.777083781396895 -1644.012817382812 -5557.869140625
2220 0.05824655294418335 0.05824655294418335 -24696.001953125 5.21732759475708 5.237021446228027 4.927999019622803 4.927999019622803 551.4058227539062 0.05576631426811218 0.06233587861061096 1.268810312898827e-06 5.903950684899559e-09 -8876.19140625 -7428.78857421875 -25198.792181516 0.1844575554132462 2418.54296875 2418.54296875 1.365733481861753e-07 785.872802734375 2030.15087890625 8.837612301668164 -1470.483764648438 -5153.1103515625
2230 0.05996031314134598 0.05996031314134598 -25567.009765625 5.306728839874268 4.516650199890137 4.17491340637207 4.17491340637207 550.1289672851562 0.05384320765733719 0.07471886277198792 -1.180974357063713e-06 5.937078376003522e-09 -8559.1572265625 -8362.88671875 -24584.51417672788 0.1846756935119629 1482.993896484375 1482.993896484375 1.355593468588268e-07 2756.533447265625 3227.321044921875 8.888984090062731 -1738.38330078125 -5920.7080078125
2240 0.0553523562848568 0.0553523562848568 -26597.54296875 4.778194427490234 4.618130683898926 4.242146492004395 4.242146492004395 549.5033569335938 0.05279986560344696 0.08479710668325424 5.168627367699297e-07 5.970379722688366e-09 -9024.408203125 -9406.65234375 -25457.39471621604 0.184833899140358 1803.42431640625 1803.42431640625 1.346733711216075e-07 4503.7099609375 1629.946655273438 8.929119238200201 -2080.2939453125 -7070.64990234375
2250 0.06214330717921257 0.06214330717921257 -26770.08984375 5.059086322784424 5.22260570526123 4.520189762115479 4.520189762115479 548.981689453125 0.07228270918130875 0.06924301385879517 -1.583011124038636e-06 6.003980225668897e-09 -8967.7392578125 -8980.306640625 -26494.03941976871 0.1849510222673416 968.2554931640625 968.2554931640625 1.338963926400538e-07 2174.625244140625 5091.45703125 9.06943365959358 -1412.76220703125 -6972.953125
2260 0.06284061074256897 0.06284061074256897 -26532.865234375 5.262659549713135 5.343029499053955 4.424617290496826 4.424617290496826 548.51904296875 0.07530710101127625 0.06850986927747726 1.116472288141546e-06 6.037831543623567e-09 -8956.626953125 -9347.955078125 -26660.26765870529 0.1849986612796783 1732.802612304688 1732.802612304688 1.332246455376662e-07 2612.152587890625 872.3204956054688 9.224044071795797 -1395.606201171875 -7028.6220703125
2270 0.06081831455230713 0.06081831455230713 -26180.33984375 5.208549976348877 4.865242481231689 3.874269485473633 3.874269485473633 548.4889526367188 0.06542807817459106 0.06438477337360382 1.071209429284736e-07 6.07206737316816e-09 -8692.833984375 -9977.025390625 -26426.80531835143 0.1849585622549057 1310.00048828125 1310.00048828125 1.327296956787904e-07 1889.553466796875 1524.419067382812 8.978103501731992 -1953.096801757812 -6852.8623046875
2280 0.07229074835777283 0.07229074835777283 -25903.697265625 4.624629497528076 4.373159408569336 4.391681671142578 4.391681671142578 548.6951293945312 0.03074938803911209 0.05950771644711494 3.756154684994573e-07 6.106679554774463e-09 -10066.625 -9891.693359375 -26066.90626251338 0.1847774535417557 1937.94775390625 1937.94775390625 1.324320493267805e-07 1700.474487304688 4346.30078125 8.811152997324406 -1599.65478515625 -6235.2998046875
2290 0.07075360417366028 0.07075360417366028 -26283.322265625 4.211138248443604 6.048169136047363 4.350672721862793 4.350672721862793 549.0286865234375 0.05668711289763451 0.06766419112682343 -1.754713113921724e-06 6.141764271908381e-09 -11148.96875 -9274.3095703125 -25791.6216338216 0.1844452172517776 2134.108154296875 2134.108154296875 1.321954954391913e-07 4669.6708984375 3764.209228515625 8.473324433240277 -1792.670776367188 -6639.74169921875
2300 0.07281230390071869 0.07281230390071869 -26005.173828125 4.663985252380371 5.011308670043945 4.268865585327148 4.268865585327148 548.9515380859375 0.06960213929414749 0.06558865308761597 1.469033905174277e-06 6.177303239981663e-09 -9517.2021484375 -10366.921875 -26170.9581364923 0.1839216649532318 1210.1201171875 1210.1201171875 1.318724827115147e-07 2286.111572265625 3840.28759765625 8.731312931605567 -1793.7216796875 -6687.67626953125
2310 0.06381890922784805 0.06381890922784805 -24890.50390625 4.70001745223999 5.782464027404785 4.196436405181885 4.196436405181885 548.6571044921875 0.07056678831577301 0.06322736293077469 1.581017989894795e-06 6.213441876265678e-09 -7946.4248046875 -8555.1123046875 -25896.03132749455 0.1831989735364914 931.583251953125 931.583251953125 1.31413358417376e-07 2550.938232421875 1032.00732421875 8.325065380468118 -1305.510620117188 -6341.15966796875
